time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.505306058672639,-0.18928707249959612,0.13638406207466572,0.04430925891585031,-0.1283077071150423,1.0665340610949277,-0.3910117378159931,-0.11274387430148072,1.507727479630401,-0.20344784990939835
7.510514459823696,-0.19317113130032854,0.1318794906267665,0.04499084904488522,-0.14405038843231985,1.0510663240664675,-0.3964459631713595,-0.14417801224687024,1.5393490113688675,-0.20995985361145666
7.515722860974753,-0.196815184068321,0.12653109127178358,0.04574348461370626,-0.1596615708453193,1.0351023098126448,-0.4019433243344787,-0.17606879791738664,1.5693404151440895,-0.21633918069177996
7.520931262125809,-0.20020279138017824,0.12034599457299336,0.04654911818527941,-0.17515241474258522,1.0186694028530758,-0.4074900000013595,-0.2083282548367013,1.597434465186605,-0.22254208089157168
7.526139663276866,-0.2033214093767875,0.11334233400395846,0.04738772879360813,-0.1905357688890772,1.0017951265889453,-0.4130706836230417,-0.24087082474375412,1.6233670481634446,-0.22853107287045712
7.531348064427923,-0.2061625429718331,0.1055493354295021,0.04823755028551531,-0.20582565705305383,0.9845065312484519,-0.41866869636476556,-0.2736160003110818,1.646882422123464,-0.23427746136065494
7.536556465578979,-0.20872140592953198,0.09700696664079779,0.049075541427277526,-0.22103692438335135,0.9668300435655095,-0.4242661097919823,-0.30648998048937703,1.6677351688959905,-0.23976104109961419
7.541764866730036,-0.21099664561129083,0.08776544828454355,0.049877885443618264,-0.23618459820512208,0.9487910044946066,-0.42984392591057974,-0.3394279279548745,1.6856947759100391,-0.24497122247749759
7.546973267881093,-0.2129900880131563,0.07788465247871465,0.050620421984883875,-0.25128333502667777,0.9304132753084772,-0.4353822283679358,-0.3723755060246677,1.700549399840791,-0.2499079507547753
7.55218166903215,-0.21470613206277278,0.0674333153078793,0.05127914829798616,-0.2663470521649886,0.9117192824848522,-0.44086032546366166,-0.4052897094873616,1.7121069537408709,-0.25458079058021643
